player_id,sessions_per_week,avg_session_minutes,hours_per_session,total_weeks_active,total_playtime_hours,total_activity_minutes,achievements_unlocked,purchases_made,xp_earned,player_level,friends_count,quests_completed,items_crafted,chat_messages,days_since_last_login,toxicity_reports,clan_participation_rate,monetisation_score,engagement_score,noise_uniform_1,noise_uniform_2,noise_gauss_1,label
7446,10,47.9,0.8,18,144.0,8622,8,3,1872,1,47,4,8,81,31,0,0.273,5.4,0.35,0.4279,0.503,0.1472,0
7447,4,5.0,0.08,18,5.76,360,3,3,2514,39,17,31,33,276,38,0,0.262,3.24,0.349,0.8972,0.81,-0.1205,0
7448,9,67.5,1.12,19,191.52,11542,0,1,2701,1,74,10,22,0,0,1,0.0,2.12,0.435,0.019,0.082,0.2351,1
7449,7,76.7,1.28,18,161.28,9664,33,3,2620,5,84,14,23,6,71,1,0.254,6.84,0.478,0.503,0.1582,0.6806,0
7450,15,88.6,1.48,30,666.0,39870,32,2,2945,38,60,20,0,210,47,1,0.568,4.96,0.417,0.3405,0.453,-1.0037,1
7451,12,22.1,0.37,29,128.76,7691,40,2,1724,63,0,23,23,0,0,0,0.128,2.74,0.434,0.4351,0.6264,-1.6606,0
7452,9,29.2,0.49,30,132.3,7884,9,1,1821,22,120,7,0,0,89,0,0.147,1.49,0.319,0.7656,0.2138,-2.1858,1
7453,5,31.8,0.53,28,74.2,4452,16,0,1020,15,32,6,24,0,4,0,0.256,0.0,0.189,0.855,0.6084,0.0807,0
7454,6,53.5,0.89,24,128.16,7704,28,1,3128,20,110,27,0,158,45,0,0.087,1.89,0.395,0.3696,0.8965,0.0988,1
7455,10,6.4,0.11,15,16.5,960,28,0,1670,35,55,0,1,12,29,1,0.778,0.0,0.291,0.7858,0.4345,-0.9864,0
7456,9,35.9,0.6,5,27.0,1615,24,0,2069,5,145,4,0,122,17,0,0.368,0.0,0.446,0.3698,0.2084,0.9142,1
7457,5,63.9,1.06,23,121.9,7348,36,0,1065,48,121,8,10,71,73,0,0.205,0.0,0.396,0.7376,0.6534,1.1237,0
7458,8,51.4,0.86,13,89.44,5346,30,2,1210,40,37,0,0,0,0,0,0.0,3.72,0.232,0.3523,0.835,-0.1841,0
7459,1,75.9,1.27,22,27.94,1670,22,2,2663,1,16,8,19,0,14,0,0.029,4.54,0.303,0.1257,0.0266,-2.4179,0
7460,8,63.9,1.06,15,127.2,7668,37,2,1869,59,6,10,0,94,0,0,0.781,4.12,0.37,0.0435,0.7663,2.2102,1
7461,7,82.9,1.38,1,9.66,580,0,2,1941,47,18,20,1,181,0,1,0.0,4.76,0.149,0.629,0.9723,-1.0068,0
7462,6,69.7,1.16,15,104.4,6273,18,0,2580,22,86,10,14,90,0,0,0.069,0.0,0.28,0.2364,0.5583,-0.6644,0
7463,12,62.2,1.04,21,262.08,15674,27,2,679,24,0,12,4,54,58,1,0.0,4.08,0.375,0.8802,0.6033,0.6464,0
7464,5,42.9,0.72,35,126.0,7508,2,0,2117,22,48,35,17,345,0,1,0.0,0.0,0.122,0.0323,0.6341,0.2643,0
7465,6,28.2,0.47,32,90.24,5414,2,0,778,21,61,11,7,105,19,1,0.484,0.0,0.388,0.5997,0.5614,-1.0852,0
7466,7,89.8,1.5,50,525.0,31430,13,0,1416,24,54,17,21,0,8,0,0.595,0.0,0.417,0.9646,0.1195,0.3527,1
7467,14,106.2,1.77,6,148.68,8921,5,0,1088,31,92,15,6,144,0,1,0.125,0.0,0.402,0.8333,0.3745,0.6177,0
7468,6,61.5,1.02,8,48.96,2952,17,3,1783,25,20,15,0,200,0,0,0.336,6.06,0.455,0.6698,0.1277,-1.6365,0
7469,9,46.3,0.77,23,159.39,9584,12,3,1279,1,30,22,20,0,0,0,0.276,5.31,0.442,0.6897,0.0262,-0.0431,0
7470,4,30.2,0.5,9,18.0,1087,16,0,1698,48,69,22,14,67,0,1,0.0,0.0,0.184,0.4236,0.7346,1.2766,0
7471,7,5.0,0.08,45,25.2,1575,6,2,1752,43,106,26,16,0,22,1,0.311,2.16,0.392,0.6111,0.1318,-0.0106,0
7472,1,72.7,1.21,17,20.57,1236,12,4,3000,1,104,14,27,0,0,0,0.283,8.84,0.322,0.4371,0.8061,0.211,1
7473,13,42.5,0.71,18,166.14,9945,0,1,670,45,8,30,6,197,27,0,0.275,1.71,0.201,0.9611,0.5952,-1.0679,0
7474,6,37.9,0.63,3,11.34,682,8,0,1458,49,24,0,29,50,2,1,0.432,0.0,0.335,0.4541,0.6067,-0.2385,0
7475,6,52.8,0.88,49,258.72,15523,29,5,3159,28,97,8,7,72,53,0,0.447,9.4,0.378,0.6394,0.992,1.3554,1
7476,7,52.4,0.87,11,66.99,4035,13,2,1135,54,30,10,5,54,28,1,0.187,3.74,0.25,0.7301,0.3052,-1.358,0
7477,4,83.9,1.4,9,50.4,3020,24,3,1295,61,51,8,10,141,0,1,0.036,7.2,0.163,0.959,0.2146,-0.4738,0
7478,6,115.4,1.92,18,207.36,12463,27,0,707,20,26,11,27,0,33,2,0.13,0.0,0.331,0.9819,0.115,0.2345,1
7479,7,89.0,1.48,18,186.48,11214,26,1,1667,33,0,26,15,169,32,2,0.222,2.48,0.416,0.1853,0.1382,0.9737,0
7480,3,18.7,0.31,24,22.32,1346,0,0,1370,43,0,10,7,178,6,2,0.023,0.0,0.17,0.7612,0.0428,-2.1748,0
7481,6,62.3,1.04,11,68.64,4112,5,0,2191,18,49,12,4,0,6,0,0.215,0.0,0.415,0.8047,0.6298,0.2829,0
7482,8,51.1,0.85,29,197.2,11855,7,2,1735,48,10,11,7,128,24,0,0.0,3.7,0.413,0.4053,0.8365,-1.9813,0
7483,8,33.7,0.56,20,89.6,5392,19,1,1868,3,52,18,0,84,16,1,0.077,1.56,0.191,0.7183,0.9853,-0.6381,0
7484,8,20.4,0.34,19,51.68,3101,36,2,1570,43,78,5,13,49,0,0,0.412,2.68,0.272,0.5807,0.5568,0.8002,0
7485,2,112.6,1.88,41,154.16,9233,2,0,1059,21,22,5,25,0,72,1,0.111,0.0,0.316,0.0426,0.7991,0.4561,0
7486,6,64.6,1.08,49,317.52,18992,21,0,1386,73,69,17,6,66,0,1,0.0,0.0,0.376,0.637,0.9395,0.7773,0
7487,9,34.7,0.58,12,62.64,3748,25,3,1409,43,94,21,3,39,59,1,0.36,4.74,0.253,0.6419,0.2886,0.4581,0
7488,9,77.3,1.29,37,429.57,25741,17,0,2721,42,61,17,6,323,30,1,0.231,0.0,0.275,0.689,0.7736,-0.0956,0
7489,6,61.0,1.02,30,183.6,10980,0,0,2277,16,0,11,1,82,39,0,0.271,0.0,0.335,0.0687,0.0824,-1.2431,0
7490,7,49.4,0.82,9,51.66,3112,0,2,1734,47,136,29,0,141,53,2,0.162,3.64,0.398,0.1579,0.7145,-0.9031,0
7491,9,69.3,1.16,34,354.96,21206,49,3,2623,47,114,10,44,171,30,1,0.076,6.48,0.32,0.9419,0.9741,1.6543,1
7492,7,60.9,1.01,1,7.07,426,39,2,1564,19,74,4,5,0,29,1,0.282,4.02,0.325,0.657,0.1289,-0.5984,0
7493,9,78.6,1.31,1,11.79,707,20,0,3439,24,89,20,6,0,12,1,0.0,0.0,0.296,0.3231,0.7257,0.9062,1
7494,7,51.7,0.86,1,6.02,362,0,1,1892,48,36,0,0,77,9,0,0.157,1.86,0.264,0.0065,0.9997,1.0563,0
7495,7,55.5,0.92,8,51.52,3108,24,1,1052,17,32,24,4,163,46,1,0.192,1.92,0.217,0.2402,0.1189,2.4787,1
7496,7,55.6,0.93,43,279.93,16736,0,1,1410,2,18,18,5,0,6,1,0.088,1.93,0.331,0.5,0.3036,1.3146,0
7497,8,39.4,0.66,1,5.28,315,28,0,2331,41,15,18,6,0,39,1,0.423,0.0,0.206,0.5791,0.8677,-0.4289,0
7498,4,39.1,0.65,1,2.6,156,23,2,365,44,57,18,11,93,5,1,0.439,3.3,0.291,0.9182,0.6939,-0.7139,0
7499,9,60.0,1.0,18,162.0,9720,6,1,2456,9,45,0,10,0,8,1,0.314,2.0,0.468,0.7619,0.6767,0.5618,0
7500,10,76.2,1.27,11,139.7,8382,30,7,492,27,22,5,9,0,0,1,0.0,15.89,0.387,0.9451,0.7067,0.6853,0
7501,10,51.0,0.85,1,8.5,510,13,3,2177,33,15,11,18,153,31,0,0.069,5.55,0.306,0.2978,0.1566,0.3331,0
7502,9,26.0,0.43,15,58.05,3510,12,3,2095,1,5,15,15,201,31,3,0.084,4.29,0.275,0.5029,0.0198,0.0146,0
7503,11,67.6,1.13,23,285.89,17103,8,1,1689,30,90,9,13,38,9,1,0.316,2.13,0.474,0.9734,0.0568,-0.123,0
7504,7,62.7,1.05,39,286.65,17117,0,1,3060,14,123,37,10,108,15,1,0.224,2.05,0.305,0.8322,0.021,0.042,1
7505,6,72.3,1.2,16,115.2,6941,32,3,1552,46,6,6,12,96,22,0,0.206,6.6,0.226,0.2383,0.6377,0.3017,0
7506,6,21.4,0.36,37,79.92,4751,0,0,770,23,72,21,12,68,0,0,0.546,0.0,0.431,0.0108,0.5415,0.5555,0
7507,4,43.9,0.73,16,46.72,2810,28,0,1332,35,108,16,9,0,13,0,0.456,0.0,0.415,0.2175,0.9969,1.4035,0
7508,9,5.0,0.08,24,17.28,1080,18,2,2132,39,0,13,8,42,0,0,0.218,2.16,0.268,0.9551,0.3441,-0.3121,0
7509,5,78.1,1.3,31,201.5,12106,0,0,1509,13,69,0,20,0,77,0,0.318,0.0,0.373,0.2361,0.1902,-0.4163,0
7510,8,78.4,1.31,29,303.92,18189,0,4,1979,32,0,33,18,131,0,2,0.312,9.24,0.374,0.5258,0.7132,1.4403,1
7511,5,49.1,0.82,9,36.9,2210,54,0,2664,29,107,21,25,96,17,0,0.644,0.0,0.499,0.346,0.1878,1.855,0
7512,12,62.5,1.04,41,511.68,30750,45,3,1251,18,0,0,20,122,14,0,0.286,6.12,0.381,0.3938,0.0238,0.2542,1
7513,10,64.5,1.08,50,540.0,32250,22,5,2322,43,66,14,6,145,0,0,0.041,10.4,0.332,0.4832,0.5913,1.7774,0
7514,13,91.1,1.52,1,19.76,1184,37,1,1903,42,0,1,16,65,26,0,0.027,2.52,0.268,0.429,0.2277,-0.2979,1
7515,9,42.4,0.71,32,204.48,12211,25,0,2428,63,71,19,10,194,55,0,0.307,0.0,0.386,0.3685,0.4338,1.8183,0
7516,12,105.5,1.76,4,84.48,5064,46,0,1382,55,22,31,6,15,0,0,0.0,0.0,0.291,0.9628,0.2976,-0.2459,0
7517,7,54.6,0.91,1,6.37,382,0,0,1396,30,0,8,8,0,57,0,0.208,0.0,0.435,0.596,0.7644,0.9426,0
7518,1,64.5,1.08,33,35.64,2128,41,1,2063,1,135,6,8,89,0,0,0.0,2.08,0.151,0.5525,0.8636,1.4594,0
7519,4,87.2,1.45,15,87.0,5232,31,2,2312,35,1,0,11,278,39,0,0.657,4.9,0.367,0.4501,0.4901,2.4534,1
7520,7,48.7,0.81,11,62.37,3750,3,1,1526,25,68,8,18,124,0,0,0.165,1.81,0.404,0.3237,0.3969,-0.9614,0
7521,3,65.4,1.09,25,81.75,4905,0,1,2867,14,95,21,12,89,4,1,0.124,2.09,0.126,0.573,0.809,2.2466,1
7522,1,46.0,0.77,45,34.65,2070,14,1,2174,30,0,6,6,0,0,0,0.235,1.77,0.33,0.0146,0.8252,1.1087,1
7523,7,88.3,1.47,41,421.89,25342,12,2,645,42,14,7,22,93,46,0,0.215,4.94,0.286,0.5286,0.0432,-0.1485,0
7524,9,58.0,0.97,9,78.57,4698,36,2,2257,53,56,24,24,184,45,0,0.288,3.94,0.406,0.7563,0.6063,0.2782,0
7525,6,85.7,1.43,14,120.12,7199,32,2,1429,35,84,12,23,42,13,0,0.164,4.86,0.236,0.4171,0.8426,1.2938,0
7526,7,65.0,1.08,25,189.0,11375,28,0,2446,35,48,24,10,14,44,1,0.0,0.0,0.18,0.5707,0.8519,-0.3413,0
7527,10,66.5,1.11,42,466.2,27930,21,1,2023,42,66,14,10,0,16,0,0.0,2.11,0.397,0.9679,0.4408,0.7855,0
7528,12,79.1,1.32,12,190.08,11390,22,2,2149,16,61,0,12,159,50,0,0.249,4.64,0.256,0.4403,0.3294,-0.3946,0
7529,4,37.1,0.62,12,29.76,1781,40,2,1094,9,9,21,3,9,0,1,0.0,3.24,0.197,0.5089,0.2913,0.8554,0
7530,6,93.9,1.57,34,320.28,19156,37,3,1125,20,121,0,2,100,14,1,0.0,7.71,0.284,0.1706,0.1578,-0.949,1
7531,9,88.5,1.48,34,452.88,27081,19,0,2762,59,65,2,8,42,58,0,0.05,0.0,0.397,0.8887,0.3423,-0.683,0
7532,1,52.3,0.87,25,21.75,1308,45,0,1538,45,0,13,6,169,0,1,0.42,0.0,0.305,0.9419,0.9509,-0.1696,0
7533,12,91.4,1.52,23,419.52,25226,1,2,2699,58,35,13,23,0,28,1,0.506,5.04,0.464,0.0358,0.8913,-1.3319,1
7534,4,83.8,1.4,24,134.4,8045,27,2,2803,83,55,12,0,31,7,2,0.158,4.8,0.41,0.0628,0.0912,-0.0129,1
7535,10,57.7,0.96,1,9.6,577,11,1,1746,1,16,22,8,0,55,0,0.072,1.96,0.265,0.0827,0.1524,-0.1115,0
7536,4,60.0,1.0,16,64.0,3840,0,0,3041,13,116,3,0,167,2,2,0.157,0.0,0.319,0.916,0.5371,-1.5301,1
7537,10,34.0,0.57,35,199.5,11900,0,2,2795,50,93,13,17,100,17,0,0.321,3.14,0.429,0.156,0.1495,-0.8866,0
7538,3,63.8,1.06,22,69.96,4211,29,0,1077,24,95,8,10,99,0,1,0.317,0.0,0.442,0.4696,0.1613,0.9252,0
7539,9,73.7,1.23,1,11.07,663,17,2,2251,32,52,10,10,10,13,0,0.175,4.46,0.252,0.815,0.8201,0.439,0
7540,6,27.8,0.46,28,77.28,4670,9,1,2821,1,15,0,17,53,34,0,0.351,1.46,0.317,0.5903,0.1821,1.5819,0
7541,8,25.1,0.42,11,36.96,2209,43,1,1380,9,9,14,8,247,1,0,0.0,1.42,0.312,0.4,0.2184,0.6307,0
7542,11,41.9,0.7,19,146.3,8757,1,1,2672,38,0,0,13,296,7,1,0.507,1.7,0.418,0.0642,0.8095,0.5661,0
7543,4,86.9,1.45,12,69.6,4171,43,0,1887,53,13,0,11,0,39,0,0.315,0.0,0.479,0.9532,0.18,0.9024,1
7544,5,93.3,1.56,34,265.2,15861,0,2,2105,42,75,18,1,0,13,1,0.319,5.12,0.262,0.6871,0.462,0.3867,0
7545,9,5.7,0.1,29,26.1,1488,22,4,2143,12,77,3,7,0,0,0,0.237,4.4,0.228,0.7758,0.2834,0.5681,0
7546,4,69.4,1.16,20,92.8,5552,34,1,2885,49,47,12,2,404,0,3,0.49,2.16,0.47,0.4555,0.0064,-0.1149,1
7547,10,35.4,0.59,22,129.8,7788,69,1,1782,16,61,7,0,100,0,0,0.0,1.59,0.391,0.5004,0.6371,-1.051,0
7548,1,46.5,0.78,37,28.86,1720,17,2,2764,3,64,4,19,81,50,1,0.601,3.56,0.168,0.602,0.9795,1.6873,1
7549,10,41.3,0.69,1,6.9,413,3,0,1857,6,130,8,0,106,60,0,0.264,0.0,0.263,0.6408,0.7132,-0.8669,0
7550,14,90.6,1.51,33,697.62,41857,28,2,2184,53,47,0,15,0,0,1,0.15,5.02,0.504,0.9853,0.9239,-0.2215,1
7551,13,50.0,0.83,14,151.06,9100,15,0,1466,4,0,31,7,0,0,1,0.111,0.0,0.445,0.87,0.3096,0.1982,0
7552,1,69.2,1.15,37,42.55,2560,31,1,2715,37,46,21,13,62,24,0,0.169,2.15,0.238,0.089,0.7702,-0.2281,0
7553,6,100.9,1.68,32,322.56,19373,27,2,1555,57,159,0,29,39,73,1,0.577,5.36,0.534,0.0527,0.867,0.4742,1
7554,8,63.6,1.06,13,110.24,6614,24,0,2157,18,56,9,21,103,0,2,0.0,0.0,0.277,0.2138,0.8919,0.6066,0
7555,10,81.5,1.36,28,380.8,22820,0,0,1639,48,26,19,11,74,2,1,0.44,0.0,0.256,0.7581,0.1521,1.1077,0
7556,6,5.0,0.08,49,23.52,1470,8,1,2301,7,26,28,21,70,38,0,0.533,1.08,0.383,0.6271,0.7712,1.2136,1
7557,7,51.3,0.86,24,144.48,8618,20,2,2269,44,72,12,0,30,37,0,0.0,3.72,0.323,0.0996,0.8585,0.8417,0
7558,7,44.3,0.74,5,25.9,1550,18,1,2092,53,22,4,1,42,24,0,0.188,1.74,0.418,0.0424,0.7923,0.7088,0
7559,12,57.6,0.96,20,230.4,13824,0,0,1364,25,110,23,0,87,0,2,0.034,0.0,0.435,0.8814,0.6158,1.1142,0
7560,3,52.4,0.87,1,2.61,157,1,2,1344,24,112,3,0,45,29,1,0.024,3.74,0.192,0.837,0.2603,1.5582,0
7561,13,26.0,0.43,6,33.54,2028,8,0,1300,36,36,12,13,34,40,0,0.195,0.0,0.359,0.2776,0.7259,0.8922,0
7562,6,41.2,0.69,13,53.82,3214,39,0,1973,52,102,23,0,77,0,0,0.048,0.0,0.389,0.8744,0.7631,-0.2099,0
7563,6,14.5,0.24,28,40.32,2436,12,1,2642,22,0,10,11,26,13,0,0.0,1.24,0.205,0.2258,0.9962,-0.9088,0
7564,4,55.2,0.92,13,47.84,2870,0,0,1573,32,59,9,7,274,0,0,0.248,0.0,0.131,0.9317,0.1216,-0.5555,0
7565,4,40.4,0.67,22,58.96,3555,5,2,1952,1,0,13,9,105,41,2,0.261,3.34,0.357,0.3075,0.6271,-2.6616,0
7566,6,105.4,1.76,26,274.56,16442,9,0,1793,55,140,10,13,204,32,0,0.313,0.0,0.316,0.3979,0.759,0.5323,0
7567,13,81.1,1.35,13,228.15,13706,24,3,1047,9,23,37,4,83,11,1,0.048,7.05,0.396,0.7332,0.0633,0.6442,1
7568,8,17.6,0.29,16,37.12,2253,0,1,1856,15,40,13,4,36,5,2,0.593,1.29,0.373,0.0679,0.9604,-0.5438,0
7569,10,45.6,0.76,21,159.6,9576,0,1,1948,1,33,33,18,0,18,1,0.034,1.76,0.243,0.8223,0.2515,1.1352,0
7570,10,64.4,1.07,18,192.6,11592,7,0,1180,25,48,4,0,158,0,1,0.319,0.0,0.212,0.9955,0.2945,-0.9459,0
7571,8,89.8,1.5,1,12.0,718,36,0,2349,1,85,6,1,0,41,0,0.572,0.0,0.527,0.518,0.8039,0.114,1
7572,5,64.6,1.08,18,97.2,5814,16,3,140,37,119,17,5,0,0,1,0.139,6.24,0.225,0.9931,0.756,-0.5973,1
7573,10,41.8,0.7,38,266.0,15884,0,0,1356,26,105,17,0,109,3,2,0.497,0.0,0.243,0.6327,0.0044,0.6529,0
7574,6,40.8,0.68,21,85.68,5141,34,1,1120,43,26,16,16,159,34,0,0.236,1.68,0.376,0.4224,0.5712,0.1502,0
7575,2,44.0,0.73,23,33.58,2024,11,0,3339,32,0,26,2,0,0,1,0.0,0.0,0.299,0.9836,0.7769,-0.4275,0
7576,3,46.0,0.77,16,36.96,2208,5,2,1730,33,27,2,2,0,0,0,0.0,3.54,0.353,0.9744,0.424,0.896,0
7577,3,68.4,1.14,19,64.98,3899,22,0,1336,22,125,0,12,178,17,1,0.0,0.0,0.166,0.4098,0.1671,0.3583,0
7578,8,81.1,1.35,44,475.2,28547,34,3,2261,41,0,16,2,43,29,0,0.187,7.05,0.281,0.2093,0.2076,-0.9328,0
7579,3,46.1,0.77,13,30.03,1798,0,0,1253,75,0,4,5,166,14,0,0.517,0.0,0.297,0.3203,0.378,-0.8603,0
7580,7,51.7,0.86,31,186.62,11219,35,2,1203,46,11,23,10,199,22,0,0.224,3.72,0.377,0.0348,0.4742,0.6551,1
7581,2,20.3,0.34,13,8.84,528,43,1,643,45,26,23,6,78,4,0,0.0,1.34,0.103,0.6288,0.6608,-1.4434,0
7582,9,76.6,1.28,24,276.48,16546,62,3,1915,8,20,16,0,0,28,0,0.159,6.84,0.277,0.4983,0.0192,-0.0343,0
7583,10,28.2,0.47,19,89.3,5358,16,0,2051,19,0,3,4,68,3,0,0.195,0.0,0.304,0.9316,0.0919,-0.1118,0
7584,10,52.3,0.87,2,17.4,1046,25,0,1901,2,120,8,27,39,0,1,0.0,0.0,0.275,0.2375,0.5102,-1.9396,0
7585,10,57.2,0.95,11,104.5,6292,20,3,1265,29,6,24,17,76,33,1,0.131,5.85,0.352,0.113,0.034,-1.2661,0
7586,5,58.7,0.98,39,191.1,11446,41,4,1296,1,20,4,14,197,35,0,0.257,7.92,0.171,0.1782,0.988,0.4578,0
7587,8,23.9,0.4,1,3.2,191,0,3,331,25,42,0,14,120,53,0,0.0,4.2,0.144,0.2789,0.8474,-0.3197,0
7588,6,61.1,1.02,2,12.24,733,13,3,1850,16,124,19,8,71,66,0,0.302,6.06,0.367,0.0052,0.5251,0.1392,0
7589,8,44.1,0.74,21,124.32,7409,10,1,820,34,2,30,12,63,37,0,0.164,1.74,0.3,0.8012,0.2826,-1.5435,0
7590,9,57.1,0.95,7,59.85,3597,35,0,2169,48,1,9,16,53,10,0,0.426,0.0,0.268,0.1339,0.526,0.5451,0
7591,12,62.4,1.04,27,336.96,20218,33,3,2028,15,6,23,19,20,0,1,0.636,6.12,0.416,0.2019,0.7382,0.5116,0
7592,2,99.8,1.66,28,92.96,5589,27,0,1551,32,0,19,10,27,19,0,0.102,0.0,0.201,0.768,0.839,0.9351,1
7593,1,11.9,0.2,23,4.6,274,21,1,2704,48,7,18,3,96,22,1,0.201,1.2,0.13,0.8147,0.0579,-1.2898,0
7594,5,5.0,0.08,13,5.2,325,21,0,1024,21,0,4,24,137,4,0,0.393,0.0,0.337,0.5821,0.7976,0.1004,0
7595,7,57.6,0.96,23,154.56,9274,32,1,2122,82,26,18,0,163,0,0,0.188,1.96,0.402,0.9013,0.6025,1.2141,1
7596,10,38.0,0.63,17,107.1,6460,29,2,1951,36,109,5,23,11,0,1,0.234,3.26,0.253,0.0485,0.6611,0.2313,0
7597,7,65.7,1.1,43,331.1,19776,41,2,2292,38,148,30,2,98,5,0,0.343,4.2,0.368,0.5386,0.9275,0.0351,1
7598,1,66.3,1.1,27,29.7,1790,27,0,2139,32,24,18,22,162,44,1,0.548,0.0,0.27,0.5543,0.9688,-1.237,1
7599,4,53.1,0.88,18,63.36,3823,16,2,1890,47,2,29,0,77,38,0,0.701,3.76,0.324,0.2184,0.3821,0.1084,1
7600,10,57.3,0.96,13,124.8,7449,31,2,1339,17,18,5,8,0,7,2,0.0,3.92,0.391,0.2315,0.5022,1.7484,0
7601,11,5.0,0.08,32,28.16,1760,23,0,2337,33,12,2,0,79,61,0,0.085,0.0,0.364,0.6342,0.3853,0.5085,1
7602,7,52.7,0.88,2,12.32,738,0,0,2038,23,103,16,20,0,80,0,0.378,0.0,0.424,0.7131,0.183,-0.0987,0
7603,6,40.7,0.68,19,77.52,4640,13,0,2936,33,63,16,15,206,5,0,0.0,0.0,0.249,0.7565,0.1328,0.8949,0
7604,13,52.5,0.88,37,423.28,25252,21,0,656,1,10,9,11,156,0,0,0.412,0.0,0.279,0.7958,0.2477,0.9653,0
7605,7,16.4,0.27,17,32.13,1952,23,0,1689,24,44,12,2,27,37,0,0.0,0.0,0.383,0.5814,0.7461,0.4972,0
7606,8,49.1,0.82,7,45.92,2750,20,1,1109,16,73,10,0,0,33,0,0.349,1.82,0.361,0.8697,0.2404,-0.0787,0
7607,9,71.2,1.19,35,374.85,22428,0,0,2184,45,70,0,16,14,65,0,0.608,0.0,0.389,0.1135,0.2881,-0.2298,0
7608,3,81.1,1.35,40,162.0,9732,9,0,3215,37,77,8,19,0,22,0,0.224,0.0,0.169,0.3981,0.6249,0.4951,1
7609,10,53.6,0.89,2,17.8,1072,21,0,736,24,0,12,0,71,12,0,0.496,0.0,0.406,0.2354,0.7467,2.5423,0
7610,11,22.3,0.37,27,109.89,6623,9,0,2677,39,0,17,18,134,8,2,0.0,0.0,0.26,0.052,0.6269,-1.8572,0
7611,5,59.5,0.99,3,14.85,892,32,0,2469,19,0,17,0,73,0,1,0.183,0.0,0.172,0.6361,0.6749,0.743,0
7612,11,45.7,0.76,12,100.32,6032,53,5,1608,1,175,8,21,88,4,2,0.309,8.8,0.453,0.1036,0.7224,1.9426,1
7613,10,56.1,0.94,28,263.2,15708,13,0,2890,39,130,14,6,118,30,2,0.318,0.0,0.318,0.422,0.0251,0.5959,1
7614,11,30.8,0.51,11,61.71,3727,36,3,2028,45,6,13,10,118,70,2,0.0,4.53,0.233,0.5223,0.9007,-0.2843,0
7615,11,20.2,0.34,23,86.02,5111,44,6,1896,14,80,7,16,225,9,0,0.533,8.04,0.446,0.024,0.2235,0.2317,1
7616,18,40.9,0.68,40,489.6,29448,6,1,2671,21,37,23,22,108,18,0,0.0,1.68,0.435,0.6003,0.6062,0.8173,1
7617,7,26.2,0.44,20,61.6,3668,10,2,1968,32,53,22,12,43,0,0,0.348,2.88,0.368,0.5421,0.826,-0.4351,0
7618,4,46.1,0.77,31,95.48,5716,17,0,2425,42,79,7,0,191,0,0,0.0,0.0,0.169,0.4968,0.0921,-0.3396,0
7619,6,68.7,1.14,53,362.52,21847,0,1,1800,6,73,15,19,55,0,0,0.284,2.14,0.285,0.4702,0.4082,-1.4695,0
7620,7,90.2,1.5,18,189.0,11365,51,2,0,26,31,17,7,0,5,0,0.204,5.0,0.404,0.6556,0.0985,-1.524,0
7621,12,46.5,0.78,34,318.24,18972,9,0,1156,22,71,4,22,113,50,0,0.496,0.0,0.486,0.3916,0.0659,1.1047,0
7622,7,49.7,0.83,43,249.83,14960,9,0,2698,39,46,0,31,85,0,0,0.179,0.0,0.289,0.8005,0.3711,-1.8318,1
7623,4,60.5,1.01,41,165.64,9922,15,1,1849,8,6,2,0,79,40,1,0.0,2.01,0.29,0.61,0.0592,1.1558,0
7624,9,69.2,1.15,33,341.55,20552,8,1,1561,47,62,14,13,173,78,0,0.0,2.15,0.277,0.2841,0.0962,0.7083,0
7625,9,43.9,0.73,11,72.27,4346,16,1,1327,8,0,7,20,10,30,0,0.242,1.73,0.378,0.5708,0.5124,-0.3875,0
7626,17,86.1,1.43,18,437.58,26347,31,3,1541,33,0,18,7,74,4,3,0.506,7.29,0.553,0.0095,0.2943,-0.6711,1
7627,3,27.1,0.45,19,25.65,1545,22,2,2253,22,45,29,10,0,19,1,0.1,2.9,0.29,0.3857,0.7509,0.2031,0
7628,12,6.2,0.1,29,34.8,2158,13,1,1729,38,59,13,0,28,0,0,0.348,1.1,0.185,0.0334,0.1626,-0.5202,0
7629,1,73.5,1.23,5,6.15,368,5,1,1980,14,94,16,5,227,0,0,0.099,2.23,0.279,0.0693,0.8443,-0.766,0
7630,7,70.2,1.17,18,147.42,8845,38,0,1375,41,106,14,7,39,26,1,0.184,0.0,0.312,0.9597,0.9254,1.6635,0
7631,6,25.1,0.42,1,2.52,151,29,1,1926,34,39,12,16,69,53,1,0.043,1.42,0.293,0.1006,0.6975,0.2587,0
7632,9,49.8,0.83,22,164.34,9860,23,0,1193,1,92,0,0,0,52,0,0.434,0.0,0.301,0.2974,0.0488,-1.8567,1
7633,11,27.8,0.46,21,106.26,6422,7,0,1139,29,58,4,16,13,67,0,0.211,0.0,0.451,0.6756,0.311,0.589,0
7634,6,52.6,0.88,31,163.68,9784,27,0,1922,49,0,3,9,11,32,1,0.0,0.0,0.332,0.7189,0.3015,0.9633,0
7635,4,73.6,1.23,21,103.32,6182,12,1,1613,15,0,22,15,100,16,1,0.191,2.23,0.289,0.1814,0.4943,1.2696,0
7636,4,61.2,1.02,8,32.64,1958,6,0,2124,40,97,3,20,0,29,0,0.612,0.0,0.357,0.0098,0.897,0.6489,0
7637,3,39.9,0.66,40,79.2,4788,19,0,1294,55,71,7,24,110,51,1,0.1,0.0,0.315,0.0605,0.0091,2.0897,1
